datetime,actual,spci_actual,predicted,spci_predicted,lower bound,upper bound
2022-07-11T19:00:00.000000000,359.67,359.67,334.92859,334.92859,323.87059,358.66498
2022-07-11T20:00:00.000000000,354.92,354.92,335.79325,335.79325,324.73525,359.52963
2022-07-11T21:00:00.000000000,349.13,349.13,337.43407,337.43407,326.37607,361.17045
2022-07-11T22:00:00.000000000,348.18,348.18,337.87788,337.87788,326.81988,361.61426
2022-07-11T23:00:00.000000000,353.36,353.36,339.22245,339.22245,328.16446,362.95884
2022-07-12T00:00:00.000000000,363.21,363.21,349.14554,349.14554,336.85804,372.31413
2022-07-12T01:00:00.000000000,366.6,366.6,341.99704,341.99704,329.70954,365.16563
2022-07-12T02:00:00.000000000,368.96,368.96,333.64869,333.64869,321.36119,356.81728
2022-07-12T03:00:00.000000000,358.75,358.75,322.35795,322.35795,310.07046,345.52655
2022-07-12T04:00:00.000000000,339.82,339.82,312.15018,312.15018,299.86269,335.31878
2022-07-12T05:00:00.000000000,331.08,331.08,304.77766,304.77766,292.49016,327.94625
2022-07-12T06:00:00.000000000,323.15,323.15,301.54771,301.54771,289.26022,324.71631
2022-07-12T07:00:00.000000000,316.39,316.39,301.36694,301.36694,289.07945,324.53554
2022-07-12T08:00:00.000000000,313.88,313.88,302.79485,302.79485,290.50736,325.96345
2022-07-12T09:00:00.000000000,319.29,319.29,307.85191,307.85191,295.56441,331.0205
2022-07-12T10:00:00.000000000,324.81,324.81,315.44244,315.44244,303.15494,338.61103
2022-07-12T11:00:00.000000000,331.98,331.98,320.90967,320.90967,308.62217,344.07826
2022-07-12T12:00:00.000000000,339.31,339.31,325.9071,325.9071,313.61961,349.0757
2022-07-12T13:00:00.000000000,343.12,343.12,330.79392,330.79392,318.50642,353.96251
2022-07-12T14:00:00.000000000,344.62,344.62,332.11927,332.11927,319.83178,355.28787
2022-07-12T15:00:00.000000000,346.7,346.7,333.83861,333.83861,321.55111,357.0072
2022-07-12T16:00:00.000000000,350.66,350.66,333.86606,333.86606,321.57856,357.03465
2022-07-12T17:00:00.000000000,357.16,357.16,334.0139,334.0139,321.72641,357.1825
2022-07-12T18:00:00.000000000,363.53,363.53,335.23891,335.23891,322.95141,358.4075
2022-07-12T19:00:00.000000000,358.91,358.91,337.43596,337.43596,325.14846,360.60455
2022-07-12T20:00:00.000000000,350.96,350.96,338.56842,338.56842,326.28093,361.73702
2022-07-12T21:00:00.000000000,350.48,350.48,340.91453,340.91453,328.62703,364.08312
2022-07-12T22:00:00.000000000,353.72,353.72,342.45128,342.45128,330.16378,365.61987
2022-07-12T23:00:00.000000000,355.88,355.88,345.32129,345.32129,333.0338,368.48989
2022-07-13T00:00:00.000000000,361.64,361.64,345.98432,345.98432,333.94563,368.65838
2022-07-13T01:00:00.000000000,368.77,368.77,339.23567,339.23567,327.19698,361.90973
2022-07-13T02:00:00.000000000,375.1,375.1,331.94812,331.94812,319.90944,354.62219
2022-07-13T03:00:00.000000000,370.33,370.33,322.37352,322.37352,310.33483,345.04758
2022-07-13T04:00:00.000000000,357.93,357.93,313.89431,313.89431,301.85562,336.56837
2022-07-13T05:00:00.000000000,344.98,344.98,307.93354,307.93354,295.89485,330.6076
2022-07-13T06:00:00.000000000,336.47,336.47,305.51393,305.51393,293.47524,328.18799
2022-07-13T07:00:00.000000000,336.35,336.35,305.19569,305.19569,293.15701,327.86976
2022-07-13T08:00:00.000000000,332.58,332.58,305.84659,305.84659,293.80791,328.52066
2022-07-13T09:00:00.000000000,332.62,332.62,309.86159,309.86159,297.82291,332.53565
2022-07-13T10:00:00.000000000,340.93,340.93,316.64635,316.64635,304.60767,339.32041
2022-07-13T11:00:00.000000000,345.97,345.97,321.65652,321.65652,309.61783,344.33058
2022-07-13T12:00:00.000000000,348.98,348.98,326.37237,326.37237,314.33369,349.04643
2022-07-13T13:00:00.000000000,353.02,353.02,331.29536,331.29536,319.25668,353.96942
2022-07-13T14:00:00.000000000,359.15,359.15,332.73048,332.73048,320.69179,355.40454
2022-07-13T15:00:00.000000000,366.6,366.6,334.82912,334.82912,322.79044,357.50318
2022-07-13T16:00:00.000000000,372.46,372.46,335.51682,335.51682,323.47814,358.19089
2022-07-13T17:00:00.000000000,376.98,376.98,336.11273,336.11273,324.07405,358.7868
2022-07-13T18:00:00.000000000,384.52,384.52,337.38749,337.38749,325.34881,360.06156
2022-07-13T19:00:00.000000000,381.48,381.48,339.52458,339.52458,327.48589,362.19864
2022-07-13T20:00:00.000000000,367.07,367.07,340.39258,340.39258,328.35389,363.06664
2022-07-13T21:00:00.000000000,365.13,365.13,342.41827,342.41827,330.37959,365.09234
2022-07-13T22:00:00.000000000,365.07,365.07,343.50621,343.50621,331.46753,366.18028
2022-07-13T23:00:00.000000000,371.24,371.24,345.85524,345.85524,333.81655,368.5293
2022-07-14T00:00:00.000000000,377.68,377.68,365.61669,365.61669,370.61379,417.77145
2022-07-14T01:00:00.000000000,382.0,382.0,361.28995,361.28997,366.28707,413.44473
2022-07-14T02:00:00.000000000,390.78,390.78,358.87189,358.87186,363.86896,411.02662
2022-07-14T03:00:00.000000000,384.46,384.46,354.3273,354.3273,359.3244,406.48206
2022-07-14T04:00:00.000000000,374.71,374.71,350.48713,350.48713,355.48423,402.6419
2022-07-14T05:00:00.000000000,366.07,366.07,347.75564,347.75564,352.75274,399.9104
2022-07-14T06:00:00.000000000,362.19,362.19,346.92908,346.92908,351.92619,399.08385
2022-07-14T07:00:00.000000000,358.02,358.02,346.02836,346.02836,351.02546,398.18312
2022-07-14T08:00:00.000000000,353.09,353.09,343.52545,343.52546,348.52257,395.68023
2022-07-14T09:00:00.000000000,353.49,353.49,343.21918,343.21918,348.21628,395.37395
2022-07-14T10:00:00.000000000,358.57,358.57,346.10589,346.10587,351.10298,398.26064
2022-07-14T11:00:00.000000000,364.68,364.68,348.23141,348.2314,353.2285,400.38616
2022-07-14T12:00:00.000000000,361.1,361.1,351.22196,351.22193,356.21903,403.37669
2022-07-14T13:00:00.000000000,363.09,363.09,355.87625,355.87625,360.87335,408.03101
2022-07-14T14:00:00.000000000,365.81,365.81,357.61837,357.61837,362.61547,409.77313
2022-07-14T15:00:00.000000000,368.47,368.47,360.76886,360.76886,365.76597,412.92363
2022-07-14T16:00:00.000000000,369.09,369.09,362.44234,362.44233,367.43943,414.59709
2022-07-14T17:00:00.000000000,372.38,372.38,363.09792,363.09792,368.09502,415.25268
2022-07-14T18:00:00.000000000,376.82,376.82,363.75168,363.75168,368.74878,415.90645
