datetime,measured_power_util,carbon_intensity_actual,avg_carbon_intensity_forecast,error,shifted_power_util,emissions
2019-05-27 00:00:00,0.669,175.13,185.53094,0.056060407,0.72825,127.53842249999998
2019-05-27 01:00:00,0.6905,188.61,210.63687,0.104572718,0.7135833333333332,134.5889525
2019-05-27 02:00:00,0.7005833333333333,215.89,239.26283,0.097686841,0.7083333333333334,152.92208333333332
2019-05-27 03:00:00,0.7056666666666667,249.4,254.71532,0.020867689,0.7070833333333333,176.3465833333333
2019-05-27 04:00:00,0.7174166666666667,252.34,254.04786,0.006722592,0.7120000000000001,179.66608000000002
2019-05-27 05:00:00,0.7420833333333333,245.35,248.1011,0.011088625,0.6978333333333334,171.21340833333335
2019-05-27 06:00:00,0.7444999999999999,233.2,244.64459,0.046780474,0.7156666666666666,166.89346666666663
2019-05-27 07:00:00,0.7004166666666666,222.86,245.44601,0.092020278,0.7125833333333333,158.8063216666667
2019-05-27 08:00:00,0.699,225.32,247.00624,0.087796324,0.6776666666666666,152.6918533333333
2019-05-27 09:00:00,0.7313333333333333,223.58,243.23692,0.080813883,0.6921666666666666,154.7546233333333
2019-05-27 10:00:00,0.735,223.41,237.5615,0.059569838,0.6783333333333333,151.54645
2019-05-27 11:00:00,0.73425,222.37,239.32762,0.070855257,0.669,148.76553
2019-05-27 12:00:00,0.7349166666666666,220.32,244.35623,0.09836553,0.6905,152.13096
2019-05-27 13:00:00,0.7330833333333334,221.59,237.78665,0.068114211,0.7005833333333333,155.24226083333335
2019-05-27 14:00:00,0.7235,218.01,216.76032,0.005765262,0.7056666666666667,153.84239
2019-05-27 15:00:00,0.7230833333333333,192.54,186.25448,0.033746947,0.7174166666666667,138.131405
2019-05-27 16:00:00,0.7254166666666667,182.06,159.82223,0.139140656,0.7420833333333333,135.10369166666666
2019-05-27 17:00:00,0.7238333333333333,169.75,145.92236,0.163289848,0.7444999999999999,126.378875
2019-05-27 18:00:00,0.6905833333333334,155.66,145.43722,0.070289985,0.7004166666666666,109.02685833333332
2019-05-27 19:00:00,0.65375,155.72,149.09967,0.044402043,0.699,108.84827999999999
2019-05-27 20:00:00,0.6651666666666667,156.91,151.25311,0.037400157,0.7313333333333333,114.75351333333332
2019-05-27 21:00:00,0.6795,154.89,155.39292,0.003236441,0.735,113.84414999999998
2019-05-27 22:00:00,0.7120833333333333,154.43,162.08739,0.047242355,0.73425,113.3902275
2019-05-27 23:00:00,0.6707500000000001,159.45,170.02108,0.062175114,0.7349166666666666,117.18246249999997
2019-05-28 00:00:00,0.6805,167.35,170.56827,0.018867929,0.7330833333333334,122.68149583333334
2019-05-28 01:00:00,0.6764166666666668,179.52,192.74537,0.06861576,0.7235,129.88272
