hour,measured_power_util
2022-07-27 01:00:00,0.6905
2022-07-27 02:00:00,0.7005833333333333
2022-07-27 03:00:00,0.7056666666666667
2022-07-27 04:00:00,0.7174166666666667
2022-07-27 05:00:00,0.7420833333333333
2022-07-27 06:00:00,0.7444999999999999
2022-07-27 07:00:00,0.7004166666666666
2022-07-27 08:00:00,0.699
2022-07-27 09:00:00,0.7313333333333333
2022-07-27 10:00:00,0.735
2022-07-27 11:00:00,0.73425
2022-07-27 12:00:00,0.7349166666666666
2022-07-27 13:00:00,0.7330833333333334
2022-07-27 14:00:00,0.7235
2022-07-27 15:00:00,0.7230833333333333
2022-07-27 16:00:00,0.7254166666666667
2022-07-27 17:00:00,0.7238333333333333
2022-07-27 18:00:00,0.6905833333333334
2022-07-27 19:00:00,0.65375
2022-07-27 20:00:00,0.6651666666666667
2022-07-27 21:00:00,0.6795
2022-07-27 22:00:00,0.7120833333333333
2022-07-27 23:00:00,0.6707500000000001
2022-07-28 00:00:00,0.6805
2022-07-28 01:00:00,0.6764166666666668
2022-07-28 02:00:00,0.6695000000000001
2022-07-28 03:00:00,0.6855833333333333
2022-07-28 04:00:00,0.713
2022-07-28 05:00:00,0.71975
2022-07-28 06:00:00,0.7275833333333334
